曲线名称,曲线类型,日期,标准期限(年),收益率(%),N(年),K(年),期限描述
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.627,8,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.4988,8,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8454,9,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8586,9,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8735,9,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8902,9,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9082,9,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9283,9,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9516,9,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9769,9,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0065,9,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0405,9,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0802,9,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0724,9,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0692,9,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0687,9,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.066,9,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0843,9,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1015,9,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0047,9,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9685,9,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8468,9,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7553,9,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8499,10,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8641,10,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8801,10,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8981,10,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9177,10,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9399,10,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9657,10,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9939,10,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0274,10,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0665,10,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1127,10,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1077,10,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1085,10,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1136,10,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1178,10,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1502,10,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1882,10,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.088,10,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0752,10,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9385,10,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8452,11,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8599,11,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8767,11,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8956,11,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9163,11,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.94,11,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9678,11,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9986,11,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0355,11,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0793,11,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1321,11,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1289,11,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1328,11,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1428,11,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1538,11,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.2032,11,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.2716,11,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1628,11,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.2121,11,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8249,12,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8393,12,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8558,12,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8745,12,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8952,12,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9191,12,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9474,12,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9792,12,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0179,12,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0645,12,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1221,12,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.117,12,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1195,12,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1289,12,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1392,12,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.2002,12,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.3013,12,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1135,12,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8079,13,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8221,13,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8386,13,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8575,13,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8785,13,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9029,13,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9324,13,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9658,13,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0072,13,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0584,13,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1233,13,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1176,13,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1208,13,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1328,13,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1477,13,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.2436,13,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.4894,13,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7655,14,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7778,14,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7923,14,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.809,14,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8277,14,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8497,14,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8768,14,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9077,14,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9471,14,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.997,14,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0624,14,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0434,14,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0288,14,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0142,14,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9773,14,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9984,14,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.75,15,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7621,15,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7764,15,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7933,15,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8122,15,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8349,15,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8633,15,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8964,15,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9398,15,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9967,15,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0752,15,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0546,15,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0389,15,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0221,15,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9562,15,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7352,16,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7472,16,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7615,16,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7785,16,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7978,16,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8214,16,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8517,16,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8879,16,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9371,16,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0048,16,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.105,16,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0874,16,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0803,16,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0881,16,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7082,17,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7188,17,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7318,17,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7476,17,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7656,17,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7881,17,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.818,17,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8545,17,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9069,17,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.984,17,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1106,17,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0871,17,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.0726,17,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6778,18,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6867,18,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6978,18,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7115,18,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7273,18,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7475,18,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7756,18,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.811,18,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.8655,18,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.9545,18,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1297,18,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1016,18,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6394,19,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6453,19,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.653,19,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6629,19,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.674,19,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6886,19,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7105,19,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7385,19,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.7869,19,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.881,19,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,3.1577,19,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5877,20,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5885,20,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5901,20,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5924,20,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5936,20,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5951,20,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5991,20,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5991,20,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.602,20,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.6051,20,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5858,21,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5864,21,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.588,21,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5902,21,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5913,21,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5926,21,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.597,21,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5961,21,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5989,21,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5841,22,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5847,22,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5862,22,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5885,22,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5894,22,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5905,22,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5961,22,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5932,22,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5828,23,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5832,23,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5848,23,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5873,23,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5881,23,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5891,23,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.599,23,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5802,24,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5801,24,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5812,24,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5834,24,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5826,24,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5792,24,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5803,25,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5803,25,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5819,25,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5855,25,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.586,25,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5789,26,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5784,26,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5798,26,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.585,26,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5769,27,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5751,27,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5746,27,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.578,28,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5755,28,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-27,0,2.5806,29,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6017,1,29,29Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6039,1,28,28Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6065,1,27,27Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6092,1,26,26Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6118,1,25,25Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6145,1,24,24Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6178,1,23,23Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6207,1,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6239,1,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6273,1,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6309,1,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6021,1,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.5702,1,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.5348,1,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.4937,1,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.4575,1,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.4149,1,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.3266,1,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.2576,1,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.1659,1,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.0844,1,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.0056,1,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.9402,1,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.8806,1,6,6Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.7931,1,5,5Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.7564,1,4,4Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.656,1,3,3Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.6051,1,2,2Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.6031,1,1,1Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6376,2,28,28Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6411,2,27,27Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6453,2,26,26Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6497,2,25,25Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6541,2,24,24Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6587,2,23,23Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6642,2,22,22Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6694,2,21,21Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6752,2,20,20Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6815,2,19,19Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6883,2,18,18Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.6612,2,17,17Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.631,2,16,16Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.5972,2,15,15Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.5576,2,14,14Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.5236,2,13,13Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.4828,2,12,12Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.3927,2,11,11Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.3233,2,10,10Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.2286,2,9,9Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.1448,2,8,8Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,2.0632,2,7,7Y
上海清算所地方政府债收益率曲线(AAA),远期的即期,2026-02-28,0,1.9965,2,6,6Y
